stn_id,stn_name,stn_lat,stn_lon,open_status,opening_month,opening_month_num,opening_year,closing_month,closing_month_num,closing_year,duration_days,borough,puma_id,puma_name,cd_name,ct2010
386,Centre St & Worth St,40.7149481,-74.0023448,1,June,6,2013,NA,NA,NA,1976,Manhattan,3810,"Battery Park City, Greenwich Village & Soho",Greenwich Village/Financial District,36061003100
298,3 Ave & Schermerhorn St,40.6868321,-73.9796772,1,June,6,2013,NA,NA,NA,1976,Brooklyn,4004,Brooklyn Heights & Fort Greene,Brooklyn Heights/Fort Greene,36047003700
462,W 22 St & 10 Ave,40.7469196,-74.0045189,1,June,6,2013,NA,NA,NA,1976,Manhattan,3807,"Chelsea, Clinton & Midtown Business District",Chelsea/Clinton/Midtown,36061008900
401,Allen St & Rivington St,40.7201958,-73.9899783,1,June,6,2013,NA,NA,NA,1976,Manhattan,3809,Chinatown & Lower East Side,Lower East Side/Chinatown,36061001800
432,E 7 St & Avenue A,40.7262179,-73.9837986,1,June,6,2013,NA,NA,NA,1976,Manhattan,3809,Chinatown & Lower East Side,Lower East Side/Chinatown,36061003200
416,Cumberland St & Lafayette Ave,40.6875341,-73.9726518,1,June,6,2013,NA,NA,NA,1976,Brooklyn,4004,Brooklyn Heights & Fort Greene,Brooklyn Heights/Fort Greene,36047018100
485,W 37 St & 5 Ave,40.7503801,-73.9833899,1,June,6,2013,NA,NA,NA,1976,Manhattan,3807,"Chelsea, Clinton & Midtown Business District",Chelsea/Clinton/Midtown,36061008400
377,6 Ave & Canal St,40.722438,-74.0056644,1,June,6,2013,NA,NA,NA,1976,Manhattan,3810,"Battery Park City, Greenwich Village & Soho",Greenwich Village/Financial District,36061003700
397,Fulton St & Clermont Ave,40.6841575,-73.9692227,1,June,6,2013,NA,NA,NA,1976,Brooklyn,4004,Brooklyn Heights & Fort Greene,Brooklyn Heights/Fort Greene,36047017900
495,W 47 St & 10 Ave,40.7626988,-73.9930122,1,June,6,2013,NA,NA,NA,1976,Manhattan,3807,"Chelsea, Clinton & Midtown Business District",Chelsea/Clinton/Midtown,36061012700
334,W 20 St & 7 Ave,40.7423879,-73.9972624,1,June,6,2013,NA,NA,NA,1976,Manhattan,3807,"Chelsea, Clinton & Midtown Business District",Chelsea/Clinton/Midtown,36061008700
486,Broadway & W 29 St,40.7462009,-73.9885572,1,June,6,2013,NA,NA,NA,1976,Manhattan,3807,"Chelsea, Clinton & Midtown Business District",Chelsea/Clinton/Midtown,36061007600
347,Greenwich St & W Houston St,40.728846,-74.008591,1,June,6,2013,NA,NA,NA,1976,Manhattan,3810,"Battery Park City, Greenwich Village & Soho",Greenwich Village/Financial District,36061003700
498,Broadway & W 32 St,40.7485486,-73.9880842,1,June,6,2013,NA,NA,NA,1976,Manhattan,3807,"Chelsea, Clinton & Midtown Business District",Chelsea/Clinton/Midtown,36061007600
280,E 10 St & 5 Ave,40.7333197,-73.9951013,1,June,6,2013,NA,NA,NA,1976,Manhattan,3810,"Battery Park City, Greenwich Village & Soho",Greenwich Village/Financial District,36061006100
396,Lefferts Pl & Franklin Ave,40.6803424,-73.9557689,1,June,6,2013,NA,NA,NA,1976,Brooklyn,4004,Brooklyn Heights & Fort Greene,Brooklyn Heights/Fort Greene,36047022700
295,Pike St & E Broadway,40.7140667,-73.9929391,1,June,6,2013,NA,NA,NA,1976,Manhattan,3809,Chinatown & Lower East Side,Lower East Side/Chinatown,36061000800
290,2 Ave & E 58 St,40.7602026,-73.9647847,0,June,6,2013,December,12,2015,941,Manhattan,3808,"Murray Hill, Gramercy & Stuyvesant Town",Stuyvesant Town/Turtle Bay,36061010800
438,St Marks Pl & 1 Ave,40.7277913,-73.9856495,1,June,6,2013,NA,NA,NA,1976,Manhattan,3809,Chinatown & Lower East Side,Lower East Side/Chinatown,36061003800
446,W 24 St & 7 Ave,40.7448763,-73.9952989,1,June,6,2013,NA,NA,NA,1976,Manhattan,3807,"Chelsea, Clinton & Midtown Business District",Chelsea/Clinton/Midtown,36061009100
116,W 17 St & 8 Ave,40.741776,-74.0014975,0,June,6,2013,November,11,2017,1642,Manhattan,3807,"Chelsea, Clinton & Midtown Business District",Chelsea/Clinton/Midtown,36061008300
458,11 Ave & W 27 St,40.751396,-74.005226,1,June,6,2013,NA,NA,NA,1976,Manhattan,3807,"Chelsea, Clinton & Midtown Business District",Chelsea/Clinton/Midtown,36061009900
212,W 16 St & The High Line,40.7433494,-74.0068175,1,June,6,2013,NA,NA,NA,1976,Manhattan,3807,"Chelsea, Clinton & Midtown Business District",Chelsea/Clinton/Midtown,36061008300
2012,E 27 St & 1 Ave,40.739445,-73.976806,1,June,6,2013,NA,NA,NA,1976,Manhattan,3808,"Murray Hill, Gramercy & Stuyvesant Town",Stuyvesant Town/Turtle Bay,36061006600
515,W 43 St & 10 Ave,40.7600944,-73.9946184,1,June,6,2013,NA,NA,NA,1976,Manhattan,3807,"Chelsea, Clinton & Midtown Business District",Chelsea/Clinton/Midtown,36061012100
540,Lexington Ave & E 29 St,40.7431156,-73.9821535,1,June,6,2013,NA,NA,NA,1976,Manhattan,3808,"Murray Hill, Gramercy & Stuyvesant Town",Stuyvesant Town/Turtle Bay,36061007200
512,W 29 St & 9 Ave,40.7500727,-73.9983928,0,June,6,2013,February,2,2016,1003,Manhattan,3807,"Chelsea, Clinton & Midtown Business District",Chelsea/Clinton/Midtown,36061009700
275,Washington Ave & Greene Ave,40.6865007,-73.9656331,1,June,6,2013,NA,NA,NA,1976,Brooklyn,4004,Brooklyn Heights & Fort Greene,Brooklyn Heights/Fort Greene,36047019900
229,Great Jones St,40.7274342,-73.9937903,1,June,6,2013,NA,NA,NA,1976,Manhattan,3810,"Battery Park City, Greenwich Village & Soho",Greenwich Village/Financial District,36061005502
375,Mercer St & Bleecker St S,40.7267945,-73.9969509,0,June,6,2013,June,6,2016,1124,Manhattan,3810,"Battery Park City, Greenwich Village & Soho",Greenwich Village/Financial District,36061005501
282,Kent Ave & S 11 St,40.7076449,-73.9684153,1,June,6,2013,NA,NA,NA,1976,Brooklyn,4001,Greenpoint & Williamsburg,Williamsburg/Greenpoint,36047054700
503,E 20 St & Park Ave,40.7382743,-73.987519699999993,1,June,6,2013,NA,NA,NA,1976,Manhattan,3808,"Murray Hill, Gramercy & Stuyvesant Town",Stuyvesant Town/Turtle Bay,36061005e3
403,E 2 St & 2 Ave,40.7250288,-73.9906966,1,June,6,2013,NA,NA,NA,1976,Manhattan,3809,Chinatown & Lower East Side,Lower East Side/Chinatown,36061003602
463,9 Ave & W 16 St,40.7420654,-74.0044317,0,June,6,2013,May,5,2016,1093,Manhattan,3807,"Chelsea, Clinton & Midtown Business District",Chelsea/Clinton/Midtown,36061008300
268,Howard St & Centre St,40.7191054,-73.9997334,1,June,6,2013,NA,NA,NA,1976,Manhattan,3810,"Battery Park City, Greenwich Village & Soho",Greenwich Village/Financial District,36061004500
128,MacDougal St & Prince St,40.7271026,-74.0029709,1,June,6,2013,NA,NA,NA,1976,Manhattan,3810,"Battery Park City, Greenwich Village & Soho",Greenwich Village/Financial District,36061003700
313,Washington Ave & Park Ave,40.6961023,-73.9675104,1,June,6,2013,NA,NA,NA,1976,Brooklyn,4004,Brooklyn Heights & Fort Greene,Brooklyn Heights/Fort Greene,36047054300
511,E 14 St & Avenue B,40.7293869,-73.9777243,0,June,6,2013,July,7,2017,1519,Manhattan,3808,"Murray Hill, Gramercy & Stuyvesant Town",Stuyvesant Town/Turtle Bay,36061004400
391,Clark St & Henry St,40.6976013,-73.9934456,1,June,6,2013,NA,NA,NA,1976,Brooklyn,4004,Brooklyn Heights & Fort Greene,Brooklyn Heights/Fort Greene,36047000501
173,Broadway & W 49 St,40.7606833,-73.9845273,1,June,6,2013,NA,NA,NA,1976,Manhattan,3807,"Chelsea, Clinton & Midtown Business District",Chelsea/Clinton/Midtown,36061012500
366,Clinton Ave & Myrtle Ave,40.693261,-73.968896,1,June,6,2013,NA,NA,NA,1976,Brooklyn,4004,Brooklyn Heights & Fort Greene,Brooklyn Heights/Fort Greene,36047018700
368,Carmine St & 6 Ave,40.730386,-74.0021499,1,June,6,2013,NA,NA,NA,1976,Manhattan,3810,"Battery Park City, Greenwich Village & Soho",Greenwich Village/Financial District,36061006700
414,Pearl St & Anchorage Pl,40.7028186,-73.9876576,1,June,6,2013,NA,NA,NA,1976,Brooklyn,4004,Brooklyn Heights & Fort Greene,Brooklyn Heights/Fort Greene,36047002100
507,E 25 St & 2 Ave,40.739126,-73.9797378,1,June,6,2013,NA,NA,NA,1976,Manhattan,3808,"Murray Hill, Gramercy & Stuyvesant Town",Stuyvesant Town/Turtle Bay,36061006600
497,E 17 St & Broadway,40.7370498,-73.990093,1,June,6,2013,NA,NA,NA,1976,Manhattan,3807,"Chelsea, Clinton & Midtown Business District",Chelsea/Clinton/Midtown,36061005200
353,S Portland Ave & Hanson Pl,40.6853957,-73.9743146,1,June,6,2013,NA,NA,NA,1976,Brooklyn,4004,Brooklyn Heights & Fort Greene,Brooklyn Heights/Fort Greene,36047003500
388,W 26 St & 10 Ave,40.7497178,-74.0029503,1,June,6,2013,NA,NA,NA,1976,Manhattan,3807,"Chelsea, Clinton & Midtown Business District",Chelsea/Clinton/Midtown,36061009900
522,E 51 St & Lexington Ave,40.7571476,-73.9720784,1,June,6,2013,NA,NA,NA,1976,Manhattan,3808,"Murray Hill, Gramercy & Stuyvesant Town",Stuyvesant Town/Turtle Bay,3606101e4
296,Division St & Bowery,40.7141309,-73.9970468,1,June,6,2013,NA,NA,NA,1976,Manhattan,3809,Chinatown & Lower East Side,Lower East Side/Chinatown,36061001600
426,West St & Chambers St,40.7175483,-74.0132207,1,June,6,2013,NA,NA,NA,1976,Manhattan,3810,"Battery Park City, Greenwich Village & Soho",Greenwich Village/Financial District,36061031703
127,Barrow St & Hudson St,40.7317243,-74.0067444,1,June,6,2013,NA,NA,NA,1976,Manhattan,3810,"Battery Park City, Greenwich Village & Soho",Greenwich Village/Financial District,36061006900
321,Cadman Plaza E & Red Cross Pl,40.6999176,-73.9897177,1,June,6,2013,NA,NA,NA,1976,Brooklyn,4004,Brooklyn Heights & Fort Greene,Brooklyn Heights/Fort Greene,36047001300
152,Warren St & Church St,40.7147399,-74.0091063,0,June,6,2013,April,4,2018,1793,Manhattan,3810,"Battery Park City, Greenwich Village & Soho",Greenwich Village/Financial District,36061002100
525,W 34 St & 11 Ave,40.7559416,-74.0021163,1,June,6,2013,NA,NA,NA,1976,Manhattan,3807,"Chelsea, Clinton & Midtown Business District",Chelsea/Clinton/Midtown,36061009900
3020,NYCBS Test,40.6466068,-74.01597,0,June,6,2013,June,6,2013,28,Brooklyn,4012,Sunset Park & Windsor Terrace,Sunset Park,36047002e3
363,West Thames St,40.708347,-74.0171345,1,June,6,2013,NA,NA,NA,1976,Manhattan,3810,"Battery Park City, Greenwich Village & Soho",Greenwich Village/Financial District,36061031704
361,Allen St & Hester St,40.7160587,-73.9919076,1,June,6,2013,NA,NA,NA,1976,Manhattan,3809,Chinatown & Lower East Side,Lower East Side/Chinatown,36061001600
258,DeKalb Ave & Vanderbilt Ave,40.6894075,-73.9688546,1,June,6,2013,NA,NA,NA,1976,Brooklyn,4004,Brooklyn Heights & Fort Greene,Brooklyn Heights/Fort Greene,36047019700
306,Cliff St & Fulton St_1,40.708235,-74.0053006,0,June,6,2013,August,8,2018,1915,Manhattan,3810,"Battery Park City, Greenwich Village & Soho",Greenwich Village/Financial District,36061001502
72,W 52 St & 11 Ave,40.7672722,-73.9939289,1,June,6,2013,NA,NA,NA,1976,Manhattan,3807,"Chelsea, Clinton & Midtown Business District",Chelsea/Clinton/Midtown,36061013500
157,Henry St & Atlantic Ave,40.6908927,-73.9961235,1,June,6,2013,NA,NA,NA,1976,Brooklyn,4004,Brooklyn Heights & Fort Greene,Brooklyn Heights/Fort Greene,36047000700
253,W 13 St & 5 Ave -moved to 5947.04,40.7354393,-73.9945395,1,June,6,2013,NA,NA,NA,1976,Manhattan,3810,"Battery Park City, Greenwich Village & Soho",Greenwich Village/Financial District,36061006300
356,Bialystoker Pl & Delancey St,40.7162264,-73.9826121,1,June,6,2013,NA,NA,NA,1976,Manhattan,3809,Chinatown & Lower East Side,Lower East Side/Chinatown,36061001200
365,Fulton St & Grand Ave,40.6822317,-73.9614583,1,June,6,2013,NA,NA,NA,1976,Brooklyn,4004,Brooklyn Heights & Fort Greene,Brooklyn Heights/Fort Greene,36047022700
456,E 53 St & Madison Ave,40.7597108,-73.9740231,1,June,6,2013,NA,NA,NA,1976,Manhattan,3807,"Chelsea, Clinton & Midtown Business District",Chelsea/Clinton/Midtown,36061010200
314,Cadman Plaza West & Montague St,40.69383,-73.990539,1,June,6,2013,NA,NA,NA,1976,Brooklyn,4004,Brooklyn Heights & Fort Greene,Brooklyn Heights/Fort Greene,36047000900
457,Broadway & W 58 St,40.7669532,-73.9816933,1,June,6,2013,NA,NA,NA,1976,Manhattan,3807,"Chelsea, Clinton & Midtown Business District",Chelsea/Clinton/Midtown,36061013700
164,E 47 St & 2 Ave,40.753231,-73.9703252,1,June,6,2013,NA,NA,NA,1976,Manhattan,3808,"Murray Hill, Gramercy & Stuyvesant Town",Stuyvesant Town/Turtle Bay,36061009e3
161,LaGuardia Pl & W 3 St,40.7291703,-73.9981023,1,June,6,2013,NA,NA,NA,1976,Manhattan,3810,"Battery Park City, Greenwich Village & Soho",Greenwich Village/Financial District,36061006500
345,W 13 St & 6 Ave,40.736494,-73.9970437,1,June,6,2013,NA,NA,NA,1976,Manhattan,3810,"Battery Park City, Greenwich Village & Soho",Greenwich Village/Financial District,36061006300
437,Macon St & Nostrand Ave,40.6809834,-73.950048,1,June,6,2013,NA,NA,NA,1976,Brooklyn,4003,Bedford-Stuyvesant,Bedford Stuyvesant,36047024500
448,W 37 St & 10 Ave,40.7566036,-73.9979009,1,June,6,2013,NA,NA,NA,1976,Manhattan,3807,"Chelsea, Clinton & Midtown Business District",Chelsea/Clinton/Midtown,36061009900
502,Henry St & Grand St,40.714215,-73.981346,1,June,6,2013,NA,NA,NA,1976,Manhattan,3809,Chinatown & Lower East Side,Lower East Side/Chinatown,36061000202
262,Washington Park,40.6917823,-73.9737299,1,June,6,2013,NA,NA,NA,1976,Brooklyn,4004,Brooklyn Heights & Fort Greene,Brooklyn Heights/Fort Greene,36047003100
325,E 19 St & 3 Ave,40.7362453,-73.9847377,1,June,6,2013,NA,NA,NA,1976,Manhattan,3808,"Murray Hill, Gramercy & Stuyvesant Town",Stuyvesant Town/Turtle Bay,36061004800
264,Maiden Ln & Pearl St,40.7070646,-74.0073185,1,June,6,2013,NA,NA,NA,1976,Manhattan,3810,"Battery Park City, Greenwich Village & Soho",Greenwich Village/Financial District,36061000700
455,1 Ave & E 44 St,40.7500199,-73.969053,1,June,6,2013,NA,NA,NA,1976,Manhattan,3808,"Murray Hill, Gramercy & Stuyvesant Town",Stuyvesant Town/Turtle Bay,36061008800
530,11 Ave & W 59 St,40.771522,-73.990541,1,June,6,2013,NA,NA,NA,1976,Manhattan,3806,Upper West Side & West Side,Upper West Side,36061015100
216,Columbia Heights & Cranberry St,40.7003787,-73.9954806,1,June,6,2013,NA,NA,NA,1976,Brooklyn,4004,Brooklyn Heights & Fort Greene,Brooklyn Heights/Fort Greene,36047000100
3002,South End Ave & Liberty St,40.711512,-74.015756,1,June,6,2013,NA,NA,NA,1976,Manhattan,3810,"Battery Park City, Greenwich Village & Soho",Greenwich Village/Financial District,36061031704
468,Broadway & W 56 St,40.7652654,-73.9819234,1,June,6,2013,NA,NA,NA,1976,Manhattan,3807,"Chelsea, Clinton & Midtown Business District",Chelsea/Clinton/Midtown,36061013700
472,E 32 St & Park Ave,40.7457121,-73.9819483,1,June,6,2013,NA,NA,NA,1976,Manhattan,3808,"Murray Hill, Gramercy & Stuyvesant Town",Stuyvesant Town/Turtle Bay,36061007200
346,Bank St & Hudson St,40.7365289,-74.0061803,1,June,6,2013,NA,NA,NA,1976,Manhattan,3810,"Battery Park City, Greenwich Village & Soho",Greenwich Village/Financial District,36061007900
2006,Central Park S & 6 Ave,40.7659094,-73.9763415,1,June,6,2013,NA,NA,NA,1976,Manhattan,3806,Upper West Side & West Side,Upper West Side,36061013700
367,E 53 St & Lexington Ave,40.7582807,-73.9706943,0,June,6,2013,January,1,2017,1338,Manhattan,3808,"Murray Hill, Gramercy & Stuyvesant Town",Stuyvesant Town/Turtle Bay,3606101e4
344,Monroe St & Bedford Ave,40.6851443,-73.953809,1,June,6,2013,NA,NA,NA,1976,Brooklyn,4003,Bedford-Stuyvesant,Bedford Stuyvesant,36047024300
519,Pershing Square North,40.751873,-73.977706,1,June,6,2013,NA,NA,NA,1976,Manhattan,3808,"Murray Hill, Gramercy & Stuyvesant Town",Stuyvesant Town/Turtle Bay,36061008e3
395,Bond St & Schermerhorn St,40.68807,-73.9841064,0,June,6,2013,September,9,2017,1581,Brooklyn,4004,Brooklyn Heights & Fort Greene,Brooklyn Heights/Fort Greene,36047004100
536,1 Ave & E 30 St,40.7414439,-73.9753608,1,June,6,2013,NA,NA,NA,1976,Manhattan,3808,"Murray Hill, Gramercy & Stuyvesant Town",Stuyvesant Town/Turtle Bay,36061007e3
307,Canal St & Rutgers St,40.7142749,-73.9899003,1,June,6,2013,NA,NA,NA,1976,Manhattan,3809,Chinatown & Lower East Side,Lower East Side/Chinatown,36061000600
225,W 14 St & The High Line,40.7419514,-74.0080301,0,June,6,2013,May,5,2017,1458,Manhattan,3810,"Battery Park City, Greenwich Village & Soho",Greenwich Village/Financial District,36061007900
330,Reade St & Broadway,40.7145045,-74.0056279,1,June,6,2013,NA,NA,NA,1976,Manhattan,3810,"Battery Park City, Greenwich Village & Soho",Greenwich Village/Financial District,36061003100
487,E 20 St & FDR Drive,40.7331426,-73.9757388,1,June,6,2013,NA,NA,NA,1976,Manhattan,3808,"Murray Hill, Gramercy & Stuyvesant Town",Stuyvesant Town/Turtle Bay,36061006e3
433,old - E 13 St & Avenue A,40.7295536,-73.9805725,1,June,6,2013,NA,NA,NA,1976,Manhattan,3809,Chinatown & Lower East Side,Lower East Side/Chinatown,36061003400
537,Lexington Ave & E 24 St,40.7402588,-73.9840921,1,June,6,2013,NA,NA,NA,1976,Manhattan,3808,"Murray Hill, Gramercy & Stuyvesant Town",Stuyvesant Town/Turtle Bay,36061006800
301,E 2 St & Avenue B,40.7221744,-73.9836878,1,June,6,2013,NA,NA,NA,1976,Manhattan,3809,Chinatown & Lower East Side,Lower East Side/Chinatown,36061003002
364,Lafayette Ave & Classon Ave,40.6890044,-73.9602385,1,June,6,2013,NA,NA,NA,1976,Brooklyn,4004,Brooklyn Heights & Fort Greene,Brooklyn Heights/Fort Greene,36047019300
254,W 11 St & 6 Ave,40.7353243,-73.9980042,1,June,6,2013,NA,NA,NA,1976,Manhattan,3810,"Battery Park City, Greenwich Village & Soho",Greenwich Village/Financial District,36061006300
399,Lafayette Ave & St James Pl,40.6885153,-73.9647628,1,June,6,2013,NA,NA,NA,1976,Brooklyn,4004,Brooklyn Heights & Fort Greene,Brooklyn Heights/Fort Greene,36047019300
392,Jay St & Tech Pl,40.695065,-73.987167,1,June,6,2013,NA,NA,NA,1976,Brooklyn,4004,Brooklyn Heights & Fort Greene,Brooklyn Heights/Fort Greene,36047001300
417,Barclay St & Church St,40.7129122,-74.0102023,1,June,6,2013,NA,NA,NA,1976,Manhattan,3810,"Battery Park City, Greenwich Village & Soho",Greenwich Village/Financial District,36061002100
449,W 52 St & 9 Ave,40.7646184,-73.9878947,0,June,6,2013,March,3,2018,1762,Manhattan,3807,"Chelsea, Clinton & Midtown Business District",Chelsea/Clinton/Midtown,36061013300
394,E 9 St & Avenue C,40.7252131,-73.9776875,1,June,6,2013,NA,NA,NA,1976,Manhattan,3809,Chinatown & Lower East Side,Lower East Side/Chinatown,36061002800
534,Water - Whitehall Plaza,40.7025507,-74.0127234,1,June,6,2013,NA,NA,NA,1976,Manhattan,3810,"Battery Park City, Greenwich Village & Soho",Greenwich Village/Financial District,36061000900
337,Old Slip & Front St,40.7037992,-74.0083868,1,June,6,2013,NA,NA,NA,1976,Manhattan,3810,"Battery Park City, Greenwich Village & Soho",Greenwich Village/Financial District,36061000700
261,Johnson St & Gold St,40.6947488,-73.9836246,1,June,6,2013,NA,NA,NA,1976,Brooklyn,4004,Brooklyn Heights & Fort Greene,Brooklyn Heights/Fort Greene,36047001500
430,York St & Jay St,40.7014851,-73.9865693,0,June,6,2013,February,2,2018,1734,Brooklyn,4004,Brooklyn Heights & Fort Greene,Brooklyn Heights/Fort Greene,36047002100
2003,1 Ave & E 18 St,40.7338122,-73.9805442,1,June,6,2013,NA,NA,NA,1976,Manhattan,3808,"Murray Hill, Gramercy & Stuyvesant Town",Stuyvesant Town/Turtle Bay,36061004400
435,W 21 St & 6 Ave,40.7417397,-73.9941556,1,June,6,2013,NA,NA,NA,1976,Manhattan,3807,"Chelsea, Clinton & Midtown Business District",Chelsea/Clinton/Midtown,36061008700
260,Broad St & Bridge St,40.7036518,-74.011678,1,June,6,2013,NA,NA,NA,1976,Manhattan,3810,"Battery Park City, Greenwich Village & Soho",Greenwich Village/Financial District,36061000900
316,Fulton St & William St,40.7095596,-74.0065361,1,June,6,2013,NA,NA,NA,1976,Manhattan,3810,"Battery Park City, Greenwich Village & Soho",Greenwich Village/Financial District,36061001502
427,Bus Slip & State St,40.701907,-74.013942,1,June,6,2013,NA,NA,NA,1976,Manhattan,3810,"Battery Park City, Greenwich Village & Soho",Greenwich Village/Financial District,36061000900
329,Greenwich St & North Moore St,40.7201523,-74.010365,0,June,6,2013,September,9,2016,1216,Manhattan,3810,"Battery Park City, Greenwich Village & Soho",Greenwich Village/Financial District,36061003900
317,E 6 St & Avenue B,40.7245373,-73.9818542,1,June,6,2013,NA,NA,NA,1976,Manhattan,3809,Chinatown & Lower East Side,Lower East Side/Chinatown,36061003200
483,E 12 St & 3 Ave,40.7322327,-73.9888996,1,June,6,2013,NA,NA,NA,1976,Manhattan,3809,Chinatown & Lower East Side,Lower East Side/Chinatown,36061004200
297,E 15 St & 3 Ave,40.734232,-73.986923,1,June,6,2013,NA,NA,NA,1976,Manhattan,3808,"Murray Hill, Gramercy & Stuyvesant Town",Stuyvesant Town/Turtle Bay,36061005e3
276,Duane St & Greenwich St,40.7174875,-74.0104554,1,June,6,2013,NA,NA,NA,1976,Manhattan,3810,"Battery Park City, Greenwich Village & Soho",Greenwich Village/Financial District,36061003900
454,E 51 St & 1 Ave,40.7545573,-73.9659298,1,June,6,2013,NA,NA,NA,1976,Manhattan,3808,"Murray Hill, Gramercy & Stuyvesant Town",Stuyvesant Town/Turtle Bay,36061009800
418,Front St & Gold St,40.70224,-73.982578,1,June,6,2013,NA,NA,NA,1976,Brooklyn,4004,Brooklyn Heights & Fort Greene,Brooklyn Heights/Fort Greene,36047002100
291,Madison St & Montgomery St,40.713126,-73.984844,1,June,6,2013,NA,NA,NA,1976,Manhattan,3809,Chinatown & Lower East Side,Lower East Side/Chinatown,36061000202
332,Cherry St,40.7121991,-73.9794815,1,June,6,2013,NA,NA,NA,1976,Manhattan,3809,Chinatown & Lower East Side,Lower East Side/Chinatown,36061000202
237,E 11 St & 2 Ave,40.7304731,-73.9867238,1,June,6,2013,NA,NA,NA,1976,Manhattan,3809,Chinatown & Lower East Side,Lower East Side/Chinatown,36061004e3
342,Columbia St & Rivington St,40.7173997,-73.9801656,1,June,6,2013,NA,NA,NA,1976,Manhattan,3809,Chinatown & Lower East Side,Lower East Side/Chinatown,36061002201
529,W 42 St & 8 Ave,40.7575699,-73.9909851,1,June,6,2013,NA,NA,NA,1976,Manhattan,3807,"Chelsea, Clinton & Midtown Business District",Chelsea/Clinton/Midtown,36061011500
474,5 Ave & E 29 St,40.7451677,-73.9868308,0,June,6,2013,September,9,2018,1946,Manhattan,3807,"Chelsea, Clinton & Midtown Business District",Chelsea/Clinton/Midtown,36061007400
224,Spruce St & Nassau St,40.7114636,-74.0055243,0,June,6,2013,June,6,2017,1489,Manhattan,3810,"Battery Park City, Greenwich Village & Soho",Greenwich Village/Financial District,36061001501
491,E 24 St & Park Ave S,40.7409637,-73.9860221,1,June,6,2013,NA,NA,NA,1976,Manhattan,3807,"Chelsea, Clinton & Midtown Business District",Chelsea/Clinton/Midtown,36061005600
174,E 25 St & 1 Ave,40.7381765,-73.9773866,1,June,6,2013,NA,NA,NA,1976,Manhattan,3808,"Murray Hill, Gramercy & Stuyvesant Town",Stuyvesant Town/Turtle Bay,36061006200
250,Lafayette St & Jersey St N,40.7245609,-73.9956529,0,June,6,2013,July,7,2016,1154,Manhattan,3810,"Battery Park City, Greenwich Village & Soho",Greenwich Village/Financial District,36061004300
266,Avenue D & E 8 St,40.7236836,-73.9757481,1,June,6,2013,NA,NA,NA,1976,Manhattan,3809,Chinatown & Lower East Side,Lower East Side/Chinatown,36061002400
383,Greenwich Ave & Charles St,40.735238,-74.000271,1,June,6,2013,NA,NA,NA,1976,Manhattan,3810,"Battery Park City, Greenwich Village & Soho",Greenwich Village/Financial District,36061007100
2000,Front St & Washington St,40.7025509,-73.9894024,1,June,6,2013,NA,NA,NA,1976,Brooklyn,4004,Brooklyn Heights & Fort Greene,Brooklyn Heights/Fort Greene,36047002100
319,Fulton St & Broadway,40.711066,-74.009447,1,June,6,2013,NA,NA,NA,1976,Manhattan,3810,"Battery Park City, Greenwich Village & Soho",Greenwich Village/Financial District,36061001300
3017,NYCBS Depot - FAR,40.751483,-73.996764,0,June,6,2013,February,2,2017,1369,Manhattan,3807,"Chelsea, Clinton & Midtown Business District",Chelsea/Clinton/Midtown,36061010300
243,Fulton St & Rockwell Pl,40.688226,-73.979382,1,June,6,2013,NA,NA,NA,1976,Brooklyn,4004,Brooklyn Heights & Fort Greene,Brooklyn Heights/Fort Greene,36047003300
217,Old Fulton St,40.7027716,-73.9938361,1,June,6,2013,NA,NA,NA,1976,Brooklyn,4004,Brooklyn Heights & Fort Greene,Brooklyn Heights/Fort Greene,36047002100
359,E 47 St & Park Ave,40.7551027,-73.974987,1,June,6,2013,NA,NA,NA,1976,Manhattan,3808,"Murray Hill, Gramercy & Stuyvesant Town",Stuyvesant Town/Turtle Bay,36061009200
242,Carlton Ave & Flushing Ave,40.697787,-73.973736,1,June,6,2013,NA,NA,NA,1976,Brooklyn,4004,Brooklyn Heights & Fort Greene,Brooklyn Heights/Fort Greene,36047021100
500,Broadway & W 51 St,40.7622883,-73.9833618,1,June,6,2013,NA,NA,NA,1976,Manhattan,3807,"Chelsea, Clinton & Midtown Business District",Chelsea/Clinton/Midtown,36061013100
274,Lafayette Ave & Fort Greene Pl,40.6869187,-73.976682,1,June,6,2013,NA,NA,NA,1976,Brooklyn,4004,Brooklyn Heights & Fort Greene,Brooklyn Heights/Fort Greene,36047003500
471,Grand St & Havemeyer St,40.7128684,-73.9569812,1,June,6,2013,NA,NA,NA,1976,Brooklyn,4001,Greenpoint & Williamsburg,Williamsburg/Greenpoint,36047051900
335,Washington Pl & Broadway,40.7290392,-73.9940465,1,June,6,2013,NA,NA,NA,1976,Manhattan,3810,"Battery Park City, Greenwich Village & Soho",Greenwich Village/Financial District,36061005700
501,FDR Drive & E 35 St,40.744219,-73.9712121,1,June,6,2013,NA,NA,NA,1976,Manhattan,3808,"Murray Hill, Gramercy & Stuyvesant Town",Stuyvesant Town/Turtle Bay,36061008601
310,State St & Smith St,40.6892694,-73.9891287,1,June,6,2013,NA,NA,NA,1976,Brooklyn,4004,Brooklyn Heights & Fort Greene,Brooklyn Heights/Fort Greene,36047004300
